17.07,17.07,17.07,17.07,1330000,17.1980204199,17.1752249909,-100
17.09,17.09,17.09,17.09,1260000,17.1783803435,17.1671083251,-92.3076923077
17.139999,17.139999,17.120001,17.120001,1590000,17.1677659174,17.1626219132,-80.7688461538
17.25,17.25,17.25,17.25,1140000,17.1827175688,17.1709436357,-30.7692307692
17.450001,17.450001,17.450001,17.450001,1830000,17.2313145563,17.1975205276,0
17.49,17.49,17.49,17.49,2060000,17.2783482733,17.2253757154,0
17.450001,17.450001,17.450001,17.450001,1600000,17.30955786,17.2467685997,-9.5235714286
17.49,17.49,17.440001,17.440001,2040000,17.3332747945,17.2651716854,-11.9045238095
17.450001,17.450001,17.450001,17.450001,1400000,17.354497741,17.2827744773,-9.5235714286
17.549999,17.549999,17.549999,17.549999,2010000,17.3900434244,17.3082244318,0
17.559999,17.559999,17.559999,17.559999,2020000,17.4209444382,17.3322029621,0
17.559999,17.559999,17.559999,17.559999,1570000,17.4462270858,17.3538978229,0
17.610001,17.610001,17.459999,17.459999,2810000,17.4487310702,17.3640026969,-27.7780967072
17.530001,17.530001,17.530001,17.530001,1780000,17.4635074211,17.3798120591,-14.81478738
17.440001,17.440001,17.440001,17.440001,2090000,17.4592335263,17.3855443392,-32.6922448226
17.299999,17.299999,17.299999,17.299999,2370000,17.4302817943,17.377397164,-63.2657142857
17.290001,17.290001,17.290001,17.290001,1880000,17.4047761953,17.3690737198,-88.888641976
17.34,17.530001,17.34,17.530001,2250000,17.4275443416,17.3844001275,-25
17.549999,17.549999,17.549999,17.549999,2010000,17.449808825,17.4001714487,-18.750625
17.629999,17.629999,17.629999,17.629999,1430000,17.482570675,17.4220597869,0
17.780001,17.780001,17.780001,17.780001,2000000,17.5366489159,17.4561494262,0
17.82,17.85,17.82,17.85,3160000,17.5936218403,17.4936590047,0
17.75,17.75,17.75,17.75,2010000,17.6220542329,17.5180724328,-17.857174745
17.940001,17.940001,17.940001,17.940001,2010000,17.679862736,17.5582561059,0
17.98,17.98,17.98,17.98,2410000,17.7344331477,17.598422191,0
17.959999,17.959999,17.959999,17.959999,2750000,17.7754451208,17.6328580776,-2.8986998532
17.860001,17.879999,17.860001,17.879999,3950000,17.794454917,17.6563953083,-14.492919555
18.030001,18.030001,18.030001,18.030001,3320000,17.8372814776,17.6919768027,0
18.049999,18.049999,18.049999,18.049999,2950000,17.8759573907,17.7260741549,0
17.93,17.93,17.93,17.93,2590000,17.8857833197,17.7454956639,-15.7893836563
17.959999,17.959999,17.959999,17.959999,2710000,17.8992770798,17.7659245531,-12.6760741917
17.950001,17.950001,17.83,17.83,3570000,17.8866812471,17.7720269766,-43.9998
17.83,17.83,17.83,17.83,1830000,17.8763755658,17.7775482169,-52.3807142857
17.76,17.76,17.76,17.76,1880000,17.855216372,17.7758769582,-96.6666555555
17.860001,17.860001,17.860001,17.860001,2070000,17.8560863044,17.7838887717,-63.3328777763
17.959999,17.959999,17.959999,17.959999,2190000,17.8749795218,17.8006611744,-30.0001000003
18.07,18.219999,18.07,18.219999,3550000,17.937710336,17.8405981101,0
18.110001,18.110001,18.110001,18.110001,2250000,17.9690359113,17.8662555282,-23.9126606797
18.27,18.27,18.27,18.27,2120000,18.0237566547,17.9047073827,0
18.120001,18.120001,18.120001,18.120001,2150000,18.0412556265,17.9252115367,-29.4115686275
18.219999,18.219999,18.219999,18.219999,1800000,18.0737544217,17.9532865332,-9.8041176471
18.33,18.33,18.27,18.27,2590000,18.109435436,17.9834497205,-10.5263157895
18.27,18.27,18.27,18.27,1720000,18.1386289931,18.0107402233,-10.5263157895
18.290001,18.290001,18.290001,18.290001,1880000,18.1661511761,18.0373364878,-7.0173684211
18.290001,18.290001,18.290001,18.290001,1750000,18.1886693259,18.0613997747,-7.0173684211
18.18,18.18,18.18,18.18,1790000,18.1870930848,18.0726950342,-26.3157894737
18.200001,18.26,18.200001,18.26,1790000,18.2003488876,18.0905336024,-12.2807017544
18.440001,18.440001,18.440001,18.440001,1730000,18.2439219989,18.1238162117,0
18.52,18.52,18.52,18.52,2020000,18.2941179991,18.161548001,0
18.559999,18.559999,18.559999,18.559999,5240000,18.3424599993,18.1994957152,0
18.68,18.68,18.68,18.68,2110000,18.4038309085,18.2452580281,0
18.709999,18.709999,18.6,18.6,2520000,18.4394980161,18.2790429778,-18.643961505
18.709999,18.709999,18.709999,18.709999,1460000,18.4886800131,18.3200864085,0
18.690001,18.690001,18.690001,18.690001,1850000,18.5252838289,18.3553163696,-3.7732146664
18.690001,18.690001,18.690001,18.690001,1480000,18.5552324055,18.3871910963,-3.7732146664
18.67,18.67,18.67,18.67,1330000,18.5760992409,18.4141252776,-7.5469953717
18.65,18.719999,18.65,18.719999,1580000,18.6022628334,18.4432561083,0
18.780001,18.780001,18.780001,18.780001,1530000,18.6345788637,18.4753270504,0
18.77,18.77,18.77,18.77,1580000,18.6592008885,18.5033911408,-1.6668305553
18.790001,18.790001,18.790001,18.790001,1450000,18.6829827269,18.5306873179,0
18.6,18.6,18.6,18.6,1630000,18.6678949584,18.5372885257,-54.286
18.879999,18.879999,18.879999,18.879999,2250000,18.7064593296,18.5699276185,0
18.93,18.93,18.93,18.93,1750000,18.7471030879,18.6042202262,0
19.139999,19.139999,19.139999,19.139999,1780000,18.8185387083,18.6552467761,0
19.26,19.26,19.26,19.26,2130000,18.8988043977,18.7128423213,0
19.4,19.4,19.4,19.4,1790000,18.9899308708,18.7782859097,0
19.25,19.25,19.25,19.25,1790000,19.037216167,18.8232110612,-18.75
18.98,18.98,18.98,18.98,1650000,19.0268132276,18.8381433411,-52.5
18.93,18.93,18.93,18.93,1530000,19.0092108226,18.8468915943,-58.75
18.969999,18.969999,18.969999,18.969999,1180000,19.0020814003,18.8586161091,-53.750125
18.92,18.92,18.92,18.92,1290000,18.9871575093,18.864462194,-60
18.83,18.83,18.83,18.83,1470000,18.9585834167,18.8611800803,-71.25
19,19,19,19,1750000,18.9661137046,18.874401025,-50
19.16,19.16,19.16,19.16,1830000,19.0013657583,18.9016009274,-30
19.139999,19.139999,19.139999,19.139999,1700000,19.0265718022,18.9243055057,-45.6142105263
18.110001,18.110001,18.110001,18.110001,3950000,18.8599225655,18.8467526956,-100
17.91,17.91,17.91,17.91,4860000,18.6872093717,18.7575381532,-100
18.110001,18.110001,18.110001,18.110001,2600000,18.5822623951,18.6958679481,-86.577114094
17.440001,17.440001,17.440001,17.440001,3040000,18.3745785051,18.5762615721,-100
17.690001,17.690001,17.690001,17.690001,2660000,18.2501098678,18.4918558034,-86.1878376728
17.639999,17.639999,17.639999,17.639999,1550000,18.1391806191,18.410726584,-88.372202542
17.809999,17.809999,17.809999,17.809999,1400000,18.0793294156,18.3535144331,-78.4884758654
17.91,17.91,17.91,17.91,1570000,18.0485422491,18.3112749633,-72.6744608572
17.67,17.67,17.67,17.67,1870000,17.9797163857,18.2502011573,-86.6279573418
17.59,17.59,17.59,17.59,1960000,17.908858861,18.1873248566,-91.2791228367
17.32,17.32,17.32,17.32,3250000,17.8017936135,18.1047224893,-100
16.870001,16.870001,16.870001,16.870001,3200000,17.6323767747,17.9871299665,-100
16.690001,16.690001,16.690001,16.690001,2660000,17.4610357248,17.8635938745,-100
16.870001,16.870001,16.870001,16.870001,1900000,17.3535748657,17.7689659816,-87.323943662
16.68,16.68,16.68,16.68,1520000,17.2311067083,17.6652549358,-100
17.059999,17.059999,17.059999,17.059999,1820000,17.1999962159,17.6076115133,-73.4266619394
17.360001,17.360001,17.360001,17.360001,2430000,17.2290879948,17.5840295597,-44.7153658537
17.610001,17.610001,17.610001,17.610001,3160000,17.2983449049,17.5865030302,-24.3901626016
17.59,17.59,17.59,17.59,2810000,17.351373104,17.5868360749,-26.0162601626
17.48,17.48,17.48,17.48,2300000,17.3747598123,17.5766612106,-34.9593495935
17.23,17.23,17.23,17.23,2770000,17.3484398465,17.5436458573,-55.2845528455
17.27,17.27,17.27,17.27,2460000,17.3341780562,17.517584347,-40.404040404
17.5,17.5,17.5,17.5,2300000,17.3643275005,17.5159096473,-11.8280517978
17.690001,17.690001,17.690001,17.690001,2050000,17.4235408641,17.5324897761,0
17.84,17.84,17.84,17.84,1590000,17.499260707,17.5617764641,0
18.02,18.02,18.02,18.02,1970000,17.5939405784,17.6054168009,0
17.950001,17.950001,17.950001,17.950001,1980000,17.6586788369,17.6382343437,-5.2238059701
17.99,17.99,17.99,17.99,1660000,17.7189190484,17.6717358347,-2.2388059701
18.139999,18.139999,18.139999,18.139999,1600000,17.7954790396,17.7163323267,0
18.41,18.41,18.41,18.41,1850000,17.9072101233,17.7823959146,0
18.459999,18.459999,18.459999,18.459999,2180000,18.0077171918,17.8469295418,0
18.610001,18.610001,18.610001,18.610001,1760000,18.1172233387,17.919603014,0
18.48,18.48,18.48,18.48,1870000,18.1831827317,17.9729741555,-9.4203554925
18.280001,18.280001,18.280001,18.280001,1680000,18.2007860532,18.0022148074,-23.91302615
18.290001,18.290001,18.290001,18.290001,1280000,18.2170069526,18.0296230162,-23.8805791936
18.32,18.32,18.32,18.32,1330000,18.2357329612,18.057277967,-26.1261926791
18.34,18.34,18.34,18.34,1770000,18.2546906046,18.0842038749,-29.3479347826
18.540001,18.540001,18.540001,18.540001,2170000,18.306565222,18.1276131249,-9.0908972845
18.68,18.68,18.68,18.68,1780000,18.3744624543,18.1802213988,0
18.700001,18.700001,18.700001,18.700001,1840000,18.4336512808,18.2297242179,0
18.68,18.68,18.68,18.68,1550000,18.478441957,18.2726076257,-2.8170382859
18.82,18.82,18.82,18.82,1580000,18.5405434194,18.3247402328,0
18.790001,18.790001,18.790001,18.790001,1620000,18.5858993431,18.3690507821,-5.5553806581
18.540001,18.540001,18.540001,18.540001,1610000,18.5775541898,18.3853317552,-51.8517626884
18.530001,18.530001,18.530001,18.530001,1300000,18.5689081553,18.3991097785,-53.7036179697
18.540001,18.540001,18.540001,18.540001,1890000,18.5636523089,18.4125279901,-51.8517626884
18.43,18.43,18.43,18.43,1490000,18.5393518891,18.414191991,-72.2223559673
18.42,18.42,18.42,18.42,1140000,18.5176515456,18.4147451347,-75.4718405129
18.549999,18.549999,18.549999,18.549999,1290000,18.523532901,18.4276264552,-54.0002
18.68,18.68,18.68,18.68,1250000,18.5519814644,18.4516620309,-29.1666666667
18.540001,18.540001,18.540001,18.540001,1300000,18.5498031982,18.4600752661,-69.99975
18.59,18.59,18.59,18.59,1340000,18.5571117076,18.4724490503,-57.5
18.75,18.75,18.75,18.75,1960000,18.5921823062,18.4988824741,-17.5
18.610001,18.610001,18.610001,18.610001,1860000,18.5954220687,18.5094651908,-52.49975
18.870001,18.870001,18.870001,18.870001,1680000,18.6453455108,18.5438019345,0
19.09,19.09,19.09,19.09,2600000,18.7261917815,18.5958207979,0
19.18,19.18,19.18,19.18,2350000,18.8087023667,18.6514569124,0
19.290001,19.290001,19.290001,19.290001,2410000,18.8962112091,18.712270635,0
19.370001,19.370001,19.370001,19.370001,2040000,18.9823548075,18.7749116222,0
19.309999,19.309999,19.309999,19.309999,1590000,19.0419264788,18.8258723248,-6.3159933516
19.209999,19.209999,19.209999,19.209999,2100000,19.0724851191,18.8624558177,-16.8422980607
19.370001,19.370001,19.370001,19.370001,1650000,19.1265789156,18.9107934541,0
19.440001,19.440001,19.440001,19.440001,2510000,19.1835647491,18.9611941728,0
19.42,19.42,19.42,19.42,2020000,19.2265529765,19.0048899658,-2.2223333333
19.139999,19.139999,19.139999,19.139999,2280000,19.2108158899,19.0177574929,-35.2943114185
19.41,19.41,19.41,19.41,2360000,19.2470311826,19.0551139221,-3.6145783133
19.42,19.42,19.42,19.42,2200000,19.2784800585,19.0898649772,-2.4097590361
19.450001,19.450001,19.450001,19.450001,1800000,19.3096656843,19.124163646,0
19.690001,19.690001,19.690001,19.690001,2200000,19.3788175598,19.1780529178,0
19.66,19.66,19.66,19.66,2480000,19.4299416399,19.2239526399,-5.4547074374
20,20,20,20,2920000,19.5335886144,19.2978619123,0
19.889999,19.889999,19.889999,19.889999,2490000,19.5983905027,19.3542559207,-12.7907990805
20.120001,20.120001,20.120001,20.120001,2360000,19.693228775,19.4271840235,0
20.16,20.16,20,20,3300000,19.7490053613,19.481737926,-15.6862591311
19.780001,19.780001,19.780001,19.780001,1870000,19.754640932,19.510143933,-37.2547673973
19.860001,19.860001,19.860001,19.860001,2200000,19.773797308,19.5434636537,-29.4116378317
19.85,19.85,19.85,19.85,2030000,19.7876523429,19.5726575914,-30.3921270665
19.709999,19.709999,19.709999,19.709999,2450000,19.7735335533,19.5857377256,-44.1177018454
19.889999,19.889999,19.889999,19.889999,2010000,19.7947090891,19.6147149898,-36.0001333333
20.01,20.01,20.01,20.01,2410000,19.833852891,19.6523611813,-20.2702702703
20.02,20.02,20.02,20.02,2250000,19.8676978199,19.6873744021,-19.7183376315
19.959999,19.959999,19.959999,19.959999,1840000,19.8844798527,19.7133386495,-40.0002
20.01,20.01,19.959999,19.959999,2580000,19.8982106067,19.7368301115,-40.0002
20.08,20.08,20.08,20.08,1790000,19.9312632237,19.769512958,-17.7777382717
20.049999,20.049999,20.049999,20.049999,1930000,19.9528515467,19.7962259144,-24.4446123453
19.610001,19.610001,19.610001,19.610001,3000000,19.8905150836,19.7784902082,-100
19.77,19.77,19.77,19.77,1800000,19.8686032502,19.777681617,-70.9092198349
19.790001,19.790001,19.610001,19.610001,2440000,19.8215846593,19.7617120344,-100
19.530001,19.530001,19.530001,19.530001,2010000,19.7685694485,19.7396443169,-100
19.559999,19.559999,19.559999,19.559999,1780000,19.7306475488,19.7225352391,-94.5458082651
19.73,19.73,19.73,19.73,1580000,19.7305298126,19.7232461687,-63.6364793391
19.85,19.85,19.85,19.85,1560000,19.7522516649,19.7353179621,-41.8182578514
19.780001,19.780001,19.360001,19.360001,3080000,19.6809333622,19.6995734895,-100
19.559999,19.559999,19.559999,19.559999,1850000,19.6589452963,19.686280681,-72.2224614201
19.790001,19.790001,19.790001,19.790001,1760000,19.6827736061,19.6961588066,-40.2776948301
19.940001,19.940001,19.940001,19.940001,1640000,19.7295422232,19.7193818727,-19.4443325616
20.01,20.01,20.01,20.01,1630000,19.7805345462,19.7470597896,-9.7222357253
19.860001,19.860001,19.860001,19.860001,1780000,19.7949829924,19.7578160953,-27.5360218435
19.82,19.82,19.82,19.82,1620000,19.7995315392,19.763738372,-29.2308142013
19.719999,19.719999,19.719999,19.719999,1760000,19.7850710775,19.7595727175,-44.6156071009
19.860001,19.860001,19.860001,19.860001,2130000,19.7986946998,19.7691373158,-23.0768047335
19.950001,19.950001,19.93,19.93,3300000,19.8225683907,19.7844575715,-12.3077112426
19.879999,19.879999,19.879999,19.879999,2010000,19.8330103197,19.7935567551,-20.0001846157
20.16,20.16,20.16,20.16,2730000,19.8924629888,19.8284561118,0
20.32,20.32,20.32,20.32,2620000,19.9701969909,19.8752698154,0
20.280001,20.280001,20.18,20.18,2530000,20.0083429925,19.9042917378,-14.5833485243
19.559999,19.559999,19.559999,19.559999,2970000,19.926825903,19.8715019532,-100
19.370001,19.370001,19.370001,19.370001,2770000,19.8255850115,19.8237399577,-100
19.51,19.51,19.51,19.51,2080000,19.7682059185,19.7938599617,-85.2632476455
19.66,19.66,19.66,19.66,1870000,19.7485321152,19.7811113939,-69.4737573408
19.540001,19.540001,19,19,3290000,19.6124353669,19.7067198326,-100
19.309999,19.309999,19.309999,19.309999,1940000,19.5574469366,19.6689368962,-76.5152272727
19.450001,19.450001,19.450001,19.450001,2010000,19.5379113118,19.6480858584,-65.9090151515
19.4,19.4,19.4,19.4,1810000,19.5128365278,19.6244586338,-69.696969697
19.4,19.4,19.4,19.4,2310000,19.4923207955,19.6030816211,-69.696969697
19.5,19.719999,19.5,19.719999,3830000,19.5337168327,19.6142166095,-45.4546212121
19.68,19.68,19.68,19.68,2140000,19.5603137722,19.6204816943,-48.4848484848
19.67,19.67,19.67,19.67,2030000,19.5802567227,19.6251977235,-49.2424242424
19.43,19.43,19.43,19.43,2660000,19.5529373186,19.6066074641,-66.4062762451
19.33,19.33,19.33,19.33,2420000,19.5124032606,19.5802638961,-54.1666030092
19.639999,19.85,19.639999,19.85,6520000,19.573784486,19.6059530488,0
19.959999,19.959999,19.959999,19.959999,3650000,19.6440053067,19.6396717108,0
19.969999,19.969999,19.969999,19.969999,3510000,19.7032768873,19.6711314527,0
19.98,19.98,19.98,19.98,3990000,19.7535901805,19.7005475048,0
20.07,20.07,20.07,20.07,2720000,19.8111192386,19.7357334567,0
19.92,19.92,19.92,19.92,2660000,19.8309157407,19.7532826513,-20.2702702703
20.299999,20.299999,20.299999,20.299999,2940000,19.916203606,19.805350875,0
20.379999,20.379999,20.379999,20.379999,3560000,20.0005300413,19.8600792679,0
20.43,20.43,20.43,20.43,3440000,20.0786154883,19.9143574328,0
20.41,20.77,20.41,20.77,4560000,20.2043217632,19.9958472011,0
20.690001,20.690001,20.690001,20.690001,3370000,20.292627079,20.0619570867,-5.5554861111
20.870001,20.870001,20.870001,20.870001,3390000,20.3976041555,20.1389136499,0
20.870001,20.870001,20.870001,20.870001,3390000,20.4834944909,20.2085410166,0
20.879999,21,20.879999,21,3940000,20.5774045834,20.2839180626,0
21.120001,21.120001,21.120001,21.120001,3800000,20.6760584774,20.363545009,0
20.85,20.85,20.85,20.85,3270000,20.7076842088,20.4098740558,-22.5000645833
21.190001,21.190001,21.190001,21.190001,3490000,20.7953781708,20.48417186,0
21.110001,21.110001,21.110001,21.110001,2950000,20.8525823216,20.5437746352,-6.2992076384
21.1,21.299999,21.1,21.299999,3900000,20.9339308085,20.6157960033,0
21.459999,21.459999,21.459999,21.459999,3740000,21.0295795706,20.6961962887,0
21.549999,21.549999,21.549999,21.549999,3880000,21.1242012851,20.7775108326,0
21.4,21.4,21.4,21.4,3490000,21.174346506,20.8367955153,-13.1578185595
21.360001,21.360001,21.360001,21.360001,3170000,21.2081018685,20.886624609,-16.6665058478
21.41,21.41,21.18,21.18,3710000,21.2029924379,20.9145651225,-43.0232395889
21.26,21.26,21.26,21.26,2080000,21.2133574492,20.9474636822,-41.428487755
21.16,21.16,21.16,21.16,1990000,21.2036560948,20.9677052363,-55.7142224489
21.030001,21.030001,21.030001,21.030001,2520000,21.1720824412,20.9736381662,-74.2855346936
21.26,21.26,21.26,21.26,2230000,21.1880674519,21.0009107218,-41.428487755
21.530001,21.67,21.530001,21.67,4020000,21.2756915515,21.0646335102,0
21.74,21.74,21.74,21.74,2480000,21.3601112694,21.1289541283,0
21.66,21.66,21.66,21.66,2340000,21.4146364932,21.1795299256,-11.2676215037
21.77,21.77,21.77,21.77,2380000,21.4792480399,21.2357651708,0
21.959999,21.959999,21.959999,21.959999,3030000,21.5666573053,21.3047398212,0
22.08,22.200001,22.08,22.200001,4070000,21.6818107044,21.3900027906,0
22.120001,22.120001,22.120001,22.120001,2370000,21.7614816672,21.4595264296,-6.8376068376
21.99,21.99,21.99,21.99,2020000,21.803030455,21.510047722,-17.9488034188
22.09,22.09,22.09,22.09,2120000,21.8552067359,21.5652812723,-9.4017948718
22.17,22.17,22.17,22.17,2550000,21.9124418748,21.6228735321,-2.5641880342
22.209999,22.209999,22.18,22.18,3460000,21.9610888067,21.6759331957,-2.5422924446
22.120001,22.120001,22.120001,22.120001,2050000,21.9899819327,21.7182253675,-7.6269620796
22,22,22,22,1700000,21.9918033995,21.7450610468,-22.1051811633
22.129999,22.129999,22.129999,22.129999,1860000,22.0169298723,21.7817218042,-11.7647404845
22.15,22.15,21.83,21.83,2730000,21.9829426228,21.7863197276,-69.0908528925
21.790001,21.790001,21.790001,21.790001,2010000,21.9478623278,21.786670325,-76.3634115698
21.860001,21.860001,21.860001,21.860001,1670000,21.9318875409,21.7936541988,-79.5451807845
21.92,21.92,21.92,21.92,1540000,21.9297261698,21.8056871323,-69.047709751
21.959999,21.959999,21.93,21.93,2330000,21.9297759571,21.817526453,-66.6667460321
21.76,21.76,21.76,21.76,1680000,21.8989076013,21.8120477432,-100
21.799999,21.799999,21.799999,21.799999,1640000,21.8809242192,21.8109002438,-91.1113135807
21.85,21.85,21.85,21.85,1610000,21.8753016339,21.8146240301,-79.9999555555
21.93,21.93,21.93,21.93,1570000,21.8852467914,21.8256122177,-62.2221382714
21.940001,21.940001,21.790001,21.790001,2310000,21.8679293748,21.8222206732,-93.3330962958
21.790001,21.790001,21.790001,21.790001,1490000,21.8537605794,21.8191521329,-92.3074358974
21.860001,21.860001,21.860001,21.860001,1770000,21.8548952013,21.8230425012,-74.3587179487
21.950001,21.950001,21.950001,21.950001,1440000,21.8721871647,21.8351337868,-51.2817948718
21.950001,21.950001,21.950001,21.950001,1610000,21.8863351348,21.8460735214,-51.2817948718
21.91,21.91,21.700001,21.700001,2110000,21.8524562012,21.8321618527,-100
21.41,21.41,21.41,21.41,2330000,21.7720096191,21.7919559619,-100
21.25,21.25,21.25,21.25,2110000,21.6770987793,21.7403411084,-100
21.290001,21.290001,21.290001,21.290001,2070000,21.6067173649,21.6974515743,-94.3660484029
21.639999,21.639999,21.639999,21.639999,1660000,21.6127685713,21.6919799006,-44.2859367344
21.67,21.67,21.559999,21.559999,1750000,21.6031741038,21.679410291,-55.7144918364
21.52,21.52,21.52,21.52,1020000,21.5880515394,21.6642283585,-61.4286265305
21.639999,21.639999,21.639999,21.639999,1310000,21.5974965323,21.6619208005,-44.2859367344
21.73,21.73,21.73,21.73,1290000,21.6215880719,21.6684045338,-31.4286693876
21.469999,21.530001,21.469999,21.530001,2130000,21.604935877,21.6552232449,-59.9999142858
21.51,21.51,21.51,21.51,1250000,21.5876748084,21.6413924597,-62.8571959183
21.26,21.26,21.26,21.26,1770000,21.5280975705,21.6050693683,-98.5714306122
21.33,21.33,21.33,21.33,1300000,21.4920798304,21.5788722856,-88.5714448979
21.48,21.48,21.48,21.48,1150000,21.4898834976,21.5694558774,-65.1515151515
21.4,21.4,21.32,21.32,1760000,21.458995589,21.5456981748,-85.4166666667
21.26,21.26,21.26,21.26,1220000,21.4228145728,21.5184888248,-97.9166666667
21.4,21.4,21.4,21.4,1300000,21.4186664686,21.5072041748,-70.2127659574
21.690001,21.690001,21.690001,21.690001,1790000,21.4680000198,21.5246133963,-8.5104255319
21.719999,21.719999,21.719999,21.719999,1450000,21.5138180162,21.543221549,-2.1278723404
21.68,21.68,21.68,21.68,1550000,21.5440329223,21.5562480682,-10.6382978723
21.65,21.65,21.65,21.65,1280000,21.5632996637,21.5651768236,-17.0212765957
21.639999,21.639999,21.639999,21.639999,1420000,21.5772449976,21.5723027451,-19.1491489362
21.83,21.83,21.83,21.83,1530000,21.6232004526,21.5968453408,0
22.09,22.09,22.09,22.09,2120000,21.7080730976,21.6438124512,0
22.200001,22.200001,22.040001,22.040001,2680000,21.7684236253,21.681544694,-17.021258488
22.09,22.09,22.09,22.09,1470000,21.8268920571,21.7204451993,-11.7022215934
22.129999,22.129999,22.129999,22.129999,1780000,21.8820024103,21.7594503232,-7.4470133542
22.040001,22.040001,22.040001,22.040001,1520000,21.9107294266,21.7861694353,-17.021258488
22.040001,22.040001,22.040001,22.040001,940000,21.9342333491,21.81034387,-17.021258488
22.049999,22.049999,22.049999,22.049999,5060000,21.9552816492,21.8331681681,-18.7502265622
21.959999,21.959999,21.959999,21.959999,1420000,21.9561393494,21.8452472949,-42.857346938
21.969999,21.969999,21.969999,21.969999,1520000,21.9586592858,21.8571284097,-41.0716390299
22.16,22.16,22.16,22.16,1800000,21.9952666884,21.8859733231,-7.1430102035
22.389999,22.389999,22.389999,22.389999,2120000,22.0670361996,21.9339757685,0
22.43,22.43,22.43,22.43,2540000,22.1330296179,21.9812161715,0
22.530001,22.530001,22.530001,22.530001,1760000,22.2052062328,22.0334813933,0
22.620001,22.620001,22.620001,22.620001,1900000,22.2806234632,22.0893404034,0
22.809999,22.809999,22.809999,22.809999,2060000,22.3768735608,22.1579745555,0
22.77,22.77,22.77,22.77,2050000,22.4483510952,22.2162626931,-4.7057647059
22.690001,22.690001,22.629999,22.629999,2170000,22.481377987,22.2556661509,-21.1764705882
22.610001,22.610001,22.610001,22.610001,1600000,22.5047639893,22.289412327,-23.5291764706
